172.14.0.1 - - [22/Jun/2019:15:19:26 +0000] "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.0" 200 23799 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:26 +0000] "GET /admin/jsi18n/ HTTP/1.0" 200 3443 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:35 +0000] "GET /admin/System/ip_log/ HTTP/1.0" 200 3863 "https://jameshsu.csie.org/admin/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:35 +0000] "GET /admin/jsi18n/ HTTP/1.0" 200 3443 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:38 +0000] "GET / HTTP/1.0" 200 1476 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:38 +0000] "GET /static/css/menu.css HTTP/1.0" 200 1265 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:32:19 +0000] "GET /admin/System/ip_log/ HTTP/1.0" 302 438 "https://jameshsu.csie.org/admin/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:32:19 +0000] "GET /admin/login/?next=/admin/System/ip_log/ HTTP/1.0" 200 1293 "https://jameshsu.csie.org/admin/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:32:19 +0000] "GET /static/admin/css/base.css HTTP/1.0" 200 4132 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:32:19 +0000] "GET /static/admin/css/login.css HTTP/1.0" 200 797 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:32:20 +0000] "GET /static/admin/css/fonts.css HTTP/1.0" 200 450 "https://jameshsu.csie.org/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:32:20 +0000] "GET /static/admin/css/responsive.css HTTP/1.0" 200 3678 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:32:25 +0000] "POST /admin/login/?next=/admin/System/ip_log/ HTTP/1.0" 302 605 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:32:26 +0000] "GET /admin/System/ip_log/ HTTP/1.0" 200 3865 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:32:26 +0000] "GET /admin/jsi18n/ HTTP/1.0" 200 3443 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:50:54 +0000] "GET /download/ HTTP/1.0" 200 1233 "https://jameshsu.csie.org/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:50:54 +0000] "GET /static/js/owa.js HTTP/1.0" 200 736 "https://jameshsu.csie.org/download/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:50:55 +0000] "GET /favicon.ico HTTP/1.0" 404 265 "https://jameshsu.csie.org/download/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:16:30:31 +0000] "DELETE / HTTP/1.0" 400 167 "-" "curl/7.64.1"
172.14.0.1 - - [22/Jun/2019:16:30:36 +0000] "HEAD / HTTP/1.0" 200 228 "-" "-"
172.14.0.1 - - [22/Jun/2019:16:30:36 +0000] "GET /index.html HTTP/1.0" 404 265 "-" "curl/7.64.1"
172.14.0.1 - - [22/Jun/2019:16:36:19 +0000] "GET /admin/System/ip_log/ HTTP/1.0" 302 438 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:36:19 +0000] "GET /admin/login/?next=/admin/System/ip_log/ HTTP/1.0" 200 1291 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:36:20 +0000] "GET /static/admin/css/login.css HTTP/1.0" 200 797 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:36:20 +0000] "GET /static/admin/css/base.css HTTP/1.0" 200 4132 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:36:20 +0000] "GET /static/admin/css/fonts.css HTTP/1.0" 200 450 "https://jameshsu.csie.org/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:36:20 +0000] "GET /static/admin/css/responsive.css HTTP/1.0" 200 3678 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:36:24 +0000] "POST /admin/login/?next=/admin/System/ip_log/ HTTP/1.0" 302 605 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:36:24 +0000] "GET /admin/System/ip_log/ HTTP/1.0" 200 3886 "https://jameshsu.csie.org/admin/login/?next=/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:36:25 +0000] "GET /admin/jsi18n/ HTTP/1.0" 200 3443 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:37:04 +0000] "GET /ff HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:37:28 +0000] "GET /ff HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:37:28 +0000] "GET /favicon.ico HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:37:31 +0000] "GET /fff HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:37:40 +0000] "GET /fff HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:16:50:50 +0000] "GET / HTTP/1.0" 200 1476 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:50:51 +0000] "GET /favicon.ico HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:50:55 +0000] "GET /ff HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:21 +0000] "GET /admin/System/ip_log/ HTTP/1.0" 200 3880 "https://jameshsu.csie.org/admin/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/css/base.css HTTP/1.0" 200 4132 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.0" 200 30638 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/css/changelists.css HTTP/1.0" 200 1805 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.0" 200 2165 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/js/jquery.init.js HTTP/1.0" 200 553 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/js/actions.min.js HTTP/1.0" 200 1436 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/js/urlify.js HTTP/1.0" 200 3260 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /admin/jsi18n/ HTTP/1.0" 200 3443 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/js/core.js HTTP/1.0" 200 2157 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/js/prepopulate.min.js HTTP/1.0" 200 560 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/css/responsive.css HTTP/1.0" 200 3678 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.0" 200 23799 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:22 +0000] "GET /static/admin/css/fonts.css HTTP/1.0" 200 450 "https://jameshsu.csie.org/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:56:23 +0000] "GET /favicon.ico HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:57:00 +0000] "GET /robots.txt HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:16:57:00 +0000] "GET /fg HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [15/Jul/2019:08:48:55 +0000] "GET /robots.txt HTTP/1.0" 404 265 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
